Country,Country code,State,State code,State type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Hydro,%,38.31
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Hydro,%,36.12
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Hydro,%,28.03
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-11-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Hydro,%,13.11
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-11-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-12-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Hydro,%,9.26
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-12-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-01-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Hydro,%,7.42
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-01-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-02-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Hydro,%,5.62
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-02-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Hydro,%,8.06
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Hydro,%,12.12
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Hydro,%,24.49
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Hydro,%,34.94
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Hydro,%,41.53
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Hydro,%,42.43
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Hydro,%,39.45
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2021,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Hydro,%,29.54
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2021,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-11-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-11-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-11-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-11-2021,Electricity generation,Fuel,Hydro,%,100
